,index,Date,State,Population Staying at Home,Population Not Staying at Home,nTrips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Number_of_Trips_1_25,Number_of_Trips_25_250,Number_of_Trips_250_,positive,positiveIncrease,region,Ratio
11651,1983133,20200906,MN,1542835.0,4068344.0,14527205.0,3698058.0,3239222.0,1523149.0,1987547.0,2307734.0,930149.0,478163.0,292325.0,39153.0,31705.0,10447976.0,770488.0,70858.0,80587.0,707.0,M,0.725042633642591
11652,1983134,20200906,MS,630988.0,2355542.0,7291231.0,1552452.0,1816054.0,853533.0,1176805.0,1110146.0,418098.0,202877.0,119066.0,33220.0,8980.0,5398844.0,321943.0,42200.0,86888.0,410.0,S,0.7887220285749683
11653,1983135,20200906,MO,1724497.0,4401955.0,15105930.0,3441303.0,3749312.0,1753215.0,2293651.0,2317488.0,857779.0,365711.0,246163.0,51352.0,29956.0,11237481.0,611874.0,81308.0,93434.0,1232.0,M,0.7185161982824643
11654,1983136,20200906,MT,310703.0,751602.0,2435305.0,632779.0,646422.0,264218.0,282360.0,297563.0,150285.0,93873.0,51683.0,8675.0,7447.0,1825779.0,145556.0,16122.0,8264.0,100.0,W,0.7075199683706657
11655,1983137,20200906,NE,514361.0,1414907.0,5011994.0,1231514.0,1283347.0,582744.0,702714.0,646953.0,267902.0,170557.0,97546.0,17255.0,11462.0,3800319.0,268103.0,28717.0,35805.0,144.0,W,0.7333905916648179
11656,1983138,20200906,NV,909133.0,2125259.0,6863202.0,1735402.0,1716184.0,840302.0,1120813.0,1005977.0,212018.0,98958.0,95249.0,23947.0,14352.0,5412701.0,194207.0,38299.0,71610.0,508.0,W,0.7003903912217011
11657,1983139,20200906,NH,356844.0,999614.0,3976491.0,893540.0,940998.0,464239.0,585215.0,641778.0,291735.0,124311.0,26485.0,2726.0,5464.0,2883992.0,150796.0,8190.0,7447.0,23.0,N,0.7369295621390415
11658,1983140,20200906,NJ,2740236.0,6168284.0,24524909.0,6621743.0,6107458.0,2749412.0,3425949.0,3315358.0,1335395.0,654277.0,226462.0,40687.0,48168.0,18904562.0,880739.0,88855.0,194058.0,311.0,N,0.6924027784637627
11659,1983141,20200906,NM,564664.0,1530764.0,5981110.0,1407946.0,1565852.0,729323.0,856846.0,752873.0,308331.0,201397.0,121374.0,29622.0,7546.0,4559967.0,322771.0,37168.0,26048.0,146.0,W,0.7305256968981994
11660,1983142,20200906,NY,6790072.0,12752137.0,57958853.0,16451377.0,14111629.0,6669801.0,8407785.0,7925861.0,2533379.0,1150215.0,514602.0,82854.0,111350.0,45640592.0,1664817.0,194204.0,439501.0,729.0,N,0.6525432718481314
11661,1983143,20200906,NC,2645511.0,7738109.0,27254500.0,5765682.0,6577909.0,3454235.0,4534450.0,4249011.0,1463496.0,653071.0,428315.0,90259.0,38072.0,20332276.0,1081386.0,128331.0,176901.0,1086.0,S,0.7452226680098077
11662,1983144,20200906,ND,206009.0,554068.0,1787081.0,449606.0,476876.0,213697.0,226442.0,190463.0,100487.0,75287.0,40965.0,9857.0,3401.0,1366621.0,116252.0,13258.0,13626.0,299.0,M,0.7289629866447741
11663,1983145,20200906,OH,3222153.0,8467289.0,32040513.0,7943350.0,7829739.0,3832631.0,4922521.0,4806438.0,1569328.0,672618.0,332784.0,79795.0,51309.0,24528241.0,1005402.0,131104.0,130558.0,773.0,M,0.7243535662352403
11664,1983146,20200906,OK,1069632.0,2873447.0,9704530.0,2192375.0,2483514.0,1179581.0,1460959.0,1456959.0,496293.0,253053.0,146151.0,26335.0,9310.0,7316429.0,399204.0,35645.0,63607.0,420.0,S,0.7287317854904758
11665,1983147,20200906,OR,1262275.0,2928438.0,10232178.0,2612582.0,2591298.0,1187692.0,1392631.0,1458512.0,540199.0,294325.0,105707.0,25835.0,23397.0,7784203.0,400032.0,49232.0,28044.0,188.0,W,0.698792305748449
11666,1983148,20200906,PA,3729464.0,9077596.0,32525673.0,8002802.0,7927013.0,3933442.0,5044299.0,4651733.0,1597070.0,840380.0,412666.0,70996.0,45272.0,24907556.0,1253046.0,116268.0,139316.0,691.0,N,0.7087962420727317
11667,1983149,20200906,RI,301216.0,756099.0,2924654.0,762134.0,779907.0,351414.0,416013.0,396533.0,147808.0,49086.0,13607.0,3957.0,4195.0,2309468.0,62693.0,8152.0,22519.0,35.0,N,0.7151123364371073
11668,1983150,20200906,SC,1243379.0,3840748.0,13082672.0,2783395.0,3238093.0,1689124.0,2156741.0,2012911.0,655096.0,283977.0,200650.0,43187.0,19498.0,9867353.0,484627.0,62685.0,124952.0,663.0,S,0.7554390360429627
11669,1983151,20200906,SD,216308.0,665927.0,2442575.0,640860.0,620556.0,264417.0,305959.0,293155.0,150632.0,96007.0,56921.0,9764.0,4304.0,1831792.0,152928.0,14068.0,15109.0,220.0,M,0.7548181606941461
11670,1983152,20200906,TN,1656397.0,5113613.0,18066520.0,3788159.0,4436704.0,2249624.0,2999233.0,2917716.0,942123.0,379088.0,239357.0,82902.0,31614.0,13473720.0,618445.0,114516.0,164126.0,1764.0,S,0.7553331531268048
11671,1983153,20200906,TX,6914768.0,21787077.0,69813449.0,16164256.0,17518890.0,8450140.0,10593557.0,10407586.0,3696298.0,1671609.0,960824.0,225938.0,124351.0,52726843.0,2632433.0,350289.0,638310.0,2995.0,S,0.7590828046071603
11672,1983154,20200906,UT,937635.0,2223470.0,7404016.0,1666980.0,1890269.0,848317.0,1049248.0,1041223.0,471569.0,219691.0,156622.0,37114.0,22983.0,5454814.0,376313.0,60097.0,54660.0,388.0,W,0.7033837851004633
11673,1983155,20200906,VT,171613.0,454686.0,1760131.0,361218.0,437342.0,226998.0,245700.0,299681.0,128862.0,39631.0,14366.0,4011.0,2322.0,1271258.0,53997.0,6333.0,1648.0,1.0,N,0.7259887050753714
11674,1983156,20200906,VA,2283741.0,6233944.0,22527976.0,5312949.0,5431151.0,2733037.0,3514817.0,3322954.0,1198587.0,588485.0,322599.0,63477.0,39920.0,16991954.0,911084.0,103397.0,126926.0,1199.0,S,0.7318824304960796
11675,1983157,20200906,WA,2134788.0,5400803.0,17959171.0,4358450.0,4444574.0,2058488.0,2678758.0,2715915.0,984486.0,442945.0,187358.0,35032.0,53165.0,13540270.0,630303.0,88197.0,76836.0,501.0,W,0.7167059624122382
11676,1983158,20200906,WV,504945.0,1300887.0,4466357.0,945944.0,1121501.0,548341.0,708437.0,671913.0,269222.0,126692.0,58736.0,11107.0,4464.0,3324223.0,185428.0,15571.0,11412.0,123.0,S,0.7203809656712252
11677,1983159,20200906,WI,1557325.0,4256243.0,15099521.0,3510271.0,3627387.0,1757280.0,2297451.0,2240233.0,903127.0,443914.0,254278.0,43278.0,22302.0,11192389.0,698192.0,65580.0,86353.0,890.0,M,0.7321223386395411
11678,1983160,20200906,WY,159153.0,418584.0,1631771.0,420723.0,417640.0,200611.0,166156.0,168263.0,123769.0,79043.0,46165.0,6826.0,2575.0,1205130.0,125208.0,9401.0,4032.0,26.0,W,0.7245234423275643
11679,1983161,20200907,AL,1185860.0,3702011.0,11067055.0,2222664.0,2634468.0,1448871.0,1837768.0,1738157.0,618825.0,306422.0,190217.0,55570.0,14093.0,8143771.0,496639.0,69663.0,132973.0,659.0,S,0.7573872141879359
11680,1983162,20200907,AK,236793.0,500645.0,1490889.0,378280.0,379368.0,186741.0,242483.0,165556.0,74032.0,37919.0,13232.0,6299.0,6979.0,1186872.0,51151.0,13278.0,6690.0,34.0,W,0.6788977514041858
11681,1983163,20200907,AZ,2202231.0,4969415.0,14808208.0,3426732.0,3614273.0,1754094.0,2153607.0,2326330.0,790297.0,352636.0,296604.0,61773.0,31862.0,10948706.0,649240.0,93635.0,205964.0,198.0,W,0.6929253061291648
11682,1983164,20200907,AR,725912.0,2287913.0,6924451.0,1518899.0,1735324.0,828557.0,1036199.0,1023593.0,395394.0,213617.0,134464.0,30887.0,7517.0,5118979.0,348081.0,38404.0,66280.0,1054.0,S,0.759139299727091
11683,1983165,20200907,CA,12319347.0,27237698.0,82161527.0,20303260.0,20926856.0,9551903.0,11419536.0,11117661.0,4816996.0,2326827.0,1253590.0,303278.0,141620.0,62201555.0,3580417.0,444898.0,735235.0,3091.0,W,0.6885675611006838
11684,1983166,20200907,CO,1727923.0,3967641.0,15807686.0,3819141.0,3944904.0,1853827.0,2309816.0,2248117.0,790188.0,454224.0,254353.0,70784.0,62332.0,11927688.0,708577.0,133116.0,59274.0,285.0,W,0.6966195094989714
11685,1983167,20200907,CT,1042081.0,2530584.0,8669692.0,2033141.0,2306247.0,1078606.0,1210860.0,1195228.0,485697.0,232227.0,80855.0,18647.0,28184.0,6628854.0,313082.0,46831.0,53365.0,0.0,N,0.7083183002044692
11686,1983168,20200907,DE,270445.0,696726.0,2280494.0,517840.0,568122.0,287304.0,368639.0,317552.0,128443.0,61593.0,25239.0,2631.0,3131.0,1741905.0,86832.0,5762.0,18249.0,206.0,N,0.7203751973539323
11687,1983169,20200907,DC,266851.0,435604.0,2056477.0,695035.0,526955.0,261143.0,303865.0,187708.0,49923.0,14325.0,8084.0,4004.0,5435.0,1786998.0,22409.0,9439.0,14315.0,36.0,N,0.6201165910983621
11688,1983170,20200907,FL,5725430.0,15573895.0,51075594.0,12512487.0,13104351.0,6581979.0,7980392.0,6843397.0,2208597.0,934895.0,649135.0,155713.0,104648.0,40179209.0,1584030.0,260361.0,648269.0,1838.0,S,0.7311919509186324
11689,1983171,20200907,GA,2770220.0,7749255.0,25717509.0,5570323.0,6142995.0,3145133.0,4092009.0,3818559.0,1504183.0,676308.0,532749.0,175562.0,59688.0,18950460.0,1209057.0,235250.0,283807.0,608.0,S,0.7366579605921398
11690,1983172,20200907,HI,440453.0,980038.0,2971201.0,787301.0,849157.0,333210.0,419561.0,487051.0,70060.0,12770.0,6469.0,1877.0,3745.0,2389229.0,19239.0,5622.0,9855.0,162.0,W,0.6899290456609721
11691,1983173,20200907,ID,488026.0,1266182.0,3712398.0,831646.0,969069.0,426769.0,527223.0,497663.0,210259.0,130812.0,90483.0,20102.0,8372.0,2754707.0,221295.0,28474.0,33667.0,190.0,W,0.7217969590835295
11692,1983174,20200907,IL,3757435.0,8983645.0,34605574.0,8775310.0,8719281.0,4023735.0,4931877.0,4831409.0,1864949.0,730795.0,514106.0,132915.0,81197.0,26450203.0,1244901.0,214112.0,252889.0,1381.0,M,0.7050928963635735
11693,1983175,20200907,IN,1817468.0,4874410.0,17619434.0,4216746.0,4366540.0,2115151.0,2589332.0,2502617.0,956471.0,480644.0,283978.0,68458.0,39497.0,13287769.0,764622.0,107955.0,100394.0,590.0,M,0.7284068836879573
11694,1983176,20200907,IA,883480.0,2272665.0,7845717.0,1843980.0,2019725.0,865223.0,1028274.0,1061431.0,513862.0,277910.0,182258.0,36893.0,16161.0,5757202.0,460168.0,53054.0,68684.0,393.0,M,0.7200762322390131
11695,1983177,20200907,KS,852869.0,2058636.0,7208859.0,1752715.0,1904676.0,805131.0,955137.0,938433.0,398538.0,219241.0,174565.0,42085.0,18338.0,5417659.0,393806.0,60423.0,46914.0,1694.0,M,0.7070693679042283
11696,1983178,20200907,KY,1232981.0,3235421.0,12032504.0,2613471.0,2964040.0,1527289.0,1897013.0,1754813.0,657436.0,333540.0,213549.0,50311.0,21042.0,9001813.0,547089.0,71353.0,53064.0,290.0,S,0.7240666797660551
11697,1983179,20200907,LA,1157557.0,3502421.0,12683251.0,2923259.0,3153209.0,1560539.0,1975667.0,1749155.0,651900.0,392423.0,214598.0,44726.0,17775.0,9612674.0,607021.0,62501.0,154073.0,309.0,S,0.7515960375778598
11698,1983180,20200907,ME,379400.0,959004.0,3219388.0,670559.0,753758.0,365985.0,488257.0,555805.0,229640.0,103723.0,39211.0,6371.0,6079.0,2278559.0,142934.0,12450.0,4701.0,19.0,N,0.7165280438492413
11699,1983181,20200907,MD,1697261.0,4345457.0,15192430.0,3672811.0,3613620.0,1807899.0,2334234.0,2274094.0,886033.0,336415.0,188004.0,46268.0,33052.0,11428564.0,524419.0,79320.0,112883.0,764.0,N,0.7191229178657683
11700,1983182,20200907,MA,2179096.0,4723053.0,20235849.0,5384662.0,5295287.0,2388189.0,2816411.0,2695599.0,1003101.0,434173.0,136980.0,27578.0,53869.0,15884549.0,571153.0,81447.0,122791.0,229.0,N,0.6842873139945255
11701,1983183,20200907,MI,2839783.0,7156132.0,24656817.0,6018240.0,5794554.0,2836831.0,3701091.0,3581409.0,1385811.0,723345.0,461517.0,95887.0,58132.0,18350716.0,1184862.0,154019.0,118403.0,1212.0,W,0.7159056474569861
11702,1983184,20200907,MN,1586067.0,4025112.0,12893810.0,2975494.0,2889251.0,1377200.0,1772901.0,2058279.0,853992.0,492399.0,384543.0,51015.0,38736.0,9014846.0,876942.0,89751.0,81225.0,638.0,M,0.7173380139895733
11703,1983185,20200907,MS,658198.0,2328332.0,7152609.0,1631084.0,1741275.0,822180.0,1095347.0,1039919.0,424026.0,213363.0,135169.0,40555.0,9691.0,5289886.0,348532.0,50246.0,87130.0,242.0,S,0.7796111205981524
11704,1983186,20200907,MO,1779943.0,4346509.0,14099034.0,3105627.0,3471882.0,1617586.0,2090864.0,2168346.0,835449.0,398288.0,310505.0,66363.0,34124.0,10285959.0,708793.0,100487.0,94340.0,906.0,M,0.7094659355855559
11705,1983187,20200907,MT,327300.0,735005.0,2121457.0,504793.0,561299.0,226744.0,246411.0,269107.0,127568.0,100339.0,65656.0,11265.0,8275.0,1539247.0,165995.0,19540.0,8316.0,52.0,W,0.6918963951031013
11706,1983188,20200907,NE,526248.0,1403020.0,4639836.0,1103791.0,1169938.0,563709.0,660008.0,586292.0,235969.0,169706.0,114689.0,22215.0,13519.0,3497446.0,284395.0,35734.0,35886.0,81.0,W,0.7272291874431132
11707,1983189,20200907,NV,941409.0,2092983.0,6523218.0,1616290.0,1592216.0,788771.0,1083732.0,988287.0,202804.0,100650.0,108602.0,27855.0,14011.0,5081009.0,209252.0,41866.0,71967.0,357.0,W,0.6897536639959504
11708,1983190,20200907,NH,362116.0,994342.0,3719911.0,809988.0,871998.0,439875.0,556807.0,589999.0,279809.0,130921.0,31411.0,3421.0,5682.0,2678668.0,162332.0,9103.0,7476.0,29.0,N,0.7330429692625942
11709,1983191,20200907,NJ,2803836.0,6104684.0,23684967.0,6464353.0,5948131.0,2677901.0,3329510.0,3057461.0,1224102.0,614148.0,262420.0,52092.0,54849.0,18419895.0,876568.0,106941.0,194390.0,332.0,N,0.6852635454598519
11710,1983192,20200907,NM,577326.0,1518102.0,5729402.0,1347463.0,1509725.0,712596.0,804798.0,682593.0,280197.0,210334.0,139891.0,34004.0,7801.0,4374582.0,350225.0,41805.0,26107.0,59.0,W,0.7244830173119764
11711,1983193,20200907,NY,6909879.0,12632330.0,54414711.0,15086201.0,13451944.0,6375576.0,7874712.0,7351075.0,2309323.0,1125899.0,620881.0,99265.0,119835.0,42788433.0,1746780.0,219100.0,440021.0,520.0,N,0.6464125933767263
11712,1983194,20200907,NC,2682359.0,7701261.0,26503926.0,5526278.0,6413690.0,3356683.0,4354170.0,4045875.0,1438017.0,692400.0,519100.0,115030.0,42683.0,19650821.0,1211500.0,157713.0,177919.0,1018.0,S,0.7416740019376672
11713,1983195,20200907,ND,209635.0,550442.0,1633948.0,388361.0,434601.0,197428.0,203238.0,169831.0,85252.0,84846.0,53443.0,13104.0,3844.0,1223628.0,138289.0,16948.0,13797.0,171.0,M,0.7241924173471899
11714,1983196,20200907,OH,3390805.0,8298637.0,28350750.0,6790362.0,7027357.0,3389736.0,4310271.0,4218702.0,1383873.0,660186.0,401423.0,104262.0,64578.0,21517726.0,1061609.0,168840.0,131336.0,778.0,M,0.7099258459043639
11715,1983197,20200907,OK,1106560.0,2836519.0,9221381.0,2114766.0,2324530.0,1093956.0,1349728.0,1380373.0,484667.0,264310.0,167486.0,31350.0,10215.0,6882980.0,431796.0,41565.0,64220.0,613.0,S,0.7193665153551324
11716,1983198,20200907,OR,1302528.0,2888185.0,9600032.0,2396049.0,2433166.0,1130034.0,1295938.0,1360189.0,501007.0,303169.0,125895.0,31285.0,23300.0,7255187.0,429064.0,54585.0,28190.0,146.0,W,0.6891870190108461
11717,1983199,20200907,PA,3832633.0,8974427.0,30128132.0,7317527.0,7281315.0,3624151.0,4576254.0,4321677.0,1496297.0,880283.0,500907.0,80686.0,49035.0,22799247.0,1381190.0,129721.0,139863.0,547.0,N,0.7007406071338778
11718,1983200,20200907,RI,306537.0,750778.0,2769453.0,709636.0,749209.0,339042.0,388931.0,372711.0,137737.0,46606.0,17644.0,3653.0,4284.0,2186818.0,64250.0,7937.0,22572.0,53.0,N,0.7100797775497368
11719,1983201,20200907,SC,1267454.0,3816673.0,12671368.0,2675524.0,3129357.0,1603583.0,2079101.0,1937921.0,663824.0,293755.0,214388.0,52996.0,20919.0,9487565.0,508143.0,73915.0,125607.0,655.0,S,0.7507037098011123
11720,1983202,20200907,SD,225388.0,656847.0,2163801.0,526884.0,544063.0,235540.0,292999.0,251802.0,133594.0,93765.0,68012.0,12328.0,4814.0,1599486.0,161777.0,17142.0,15300.0,191.0,M,0.7445261183244827
11721,1983203,20200907,TN,1723555.0,5046455.0,17054985.0,3601261.0,4162401.0,2097061.0,2722989.0,2747935.0,920203.0,388686.0,278280.0,100459.0,35710.0,12583712.0,666966.0,136169.0,165109.0,983.0,S,0.7454132268637712
11722,1983204,20200907,TX,7165909.0,21535936.0,66730793.0,15171353.0,16789158.0,8116764.0,10006689.0,9834702.0,3578433.0,1669525.0,1131767.0,287158.0,145244.0,50083964.0,2801292.0,432402.0,640370.0,2060.0,S,0.7503328096155492
11723,1983205,20200907,UT,932030.0,2229075.0,7669706.0,1694629.0,1960928.0,919612.0,1093313.0,1049636.0,459084.0,233052.0,195200.0,43053.0,21199.0,5668482.0,428252.0,64252.0,55033.0,373.0,W,0.7051568992488386
11724,1983206,20200907,VT,172359.0,453940.0,1646634.0,348453.0,423710.0,195874.0,224951.0,267355.0,118950.0,43115.0,18427.0,3101.0,2698.0,1192988.0,61542.0,5799.0,1651.0,3.0,N,0.724797580708256
11725,1983207,20200907,VA,2329710.0,6187975.0,21576098.0,5027293.0,5172228.0,2625199.0,3314192.0,3212328.0,1148586.0,589378.0,365737.0,76329.0,44828.0,16138912.0,955115.0,121157.0,127571.0,645.0,S,0.7264855415526636
11726,1983208,20200907,WA,2197591.0,5338000.0,17605191.0,4551370.0,4336439.0,1920129.0,2521227.0,2580243.0,941991.0,445592.0,214199.0,37849.0,56152.0,13329165.0,659791.0,94001.0,77235.0,399.0,W,0.7083717786700472
11727,1983209,20200907,WV,512452.0,1293380.0,4206752.0,877845.0,1061579.0,508638.0,652946.0,622762.0,256695.0,138135.0,70266.0,12796.0,5090.0,3101008.0,208401.0,17886.0,11575.0,163.0,S,0.7162238790762374
11728,1983210,20200907,WI,1605657.0,4207911.0,14027313.0,3188125.0,3317802.0,1623591.0,2042180.0,2075257.0,874551.0,499110.0,327412.0,55407.0,23878.0,10171698.0,826522.0,79285.0,86928.0,575.0,M,0.7238086834109448
11729,1983211,20200907,WY,164376.0,413361.0,1509903.0,379248.0,394820.0,181185.0,157427.0,149098.0,112110.0,77850.0,48287.0,7215.0,2663.0,1112680.0,126137.0,9878.0,4032.0,0.0,W,0.7154829965884131
11730,1983212,20200908,AL,1005922.0,3881949.0,14085725.0,2996072.0,3252633.0,1777743.0,2288909.0,2332277.0,879403.0,337857.0,168744.0,39411.0,12676.0,10315357.0,506601.0,52087.0,133606.0,633.0,S,0.7942003788561522
11731,1983213,20200908,AK,224387.0,513051.0,1842564.0,493106.0,479360.0,250345.0,290751.0,193891.0,81138.0,32005.0,10046.0,4126.0,7796.0,1513562.0,42051.0,11922.0,6724.0,34.0,W,0.6957208606011624
11732,1983214,20200908,AZ,2009554.0,5162092.0,17731203.0,4094983.0,4123123.0,2038272.0,2713949.0,3106480.0,1042613.0,329578.0,207699.0,46485.0,28021.0,12970327.0,537277.0,74506.0,206045.0,81.0,W,0.7197918023282243
11733,1983215,20200908,AR,621472.0,2392353.0,8654127.0,1862231.0,2178617.0,1057111.0,1324400.0,1329365.0,527167.0,223929.0,117377.0,27038.0,6892.0,6422359.0,341306.0,33930.0,66757.0,477.0,S,0.7937929375461416
11734,1983216,20200908,CA,11732865.0,27824180.0,93901109.0,22657007.0,22622785.0,10644347.0,13730507.0,14523941.0,6115665.0,2382797.0,880039.0,206842.0,137179.0,69654646.0,3262836.0,344021.0,737911.0,2676.0,W,0.7033937949611757
11735,1983217,20200908,CO,1709626.0,3985938.0,17101540.0,3854621.0,4230097.0,2066374.0,2697367.0,2786297.0,841842.0,358407.0,156971.0,47675.0,61889.0,12848459.0,515378.0,109564.0,59487.0,213.0,W,0.6998320096130953
11736,1983218,20200908,CT,980584.0,2592081.0,10174291.0,2240138.0,2590477.0,1287461.0,1518949.0,1624936.0,585039.0,222007.0,62563.0,14329.0,28392.0,7637025.0,284570.0,42721.0,53782.0,417.0,N,0.7255315009943557
11737,1983219,20200908,DE,251012.0,716159.0,2829392.0,636696.0,684962.0,361390.0,452560.0,430011.0,170934.0,63769.0,23950.0,2461.0,2659.0,2135608.0,87719.0,5120.0,18308.0,59.0,N,0.7404678179970243
11738,1983220,20200908,DC,269713.0,432742.0,2209013.0,709002.0,583988.0,317207.0,330505.0,190479.0,52250.0,11781.0,4953.0,3976.0,4872.0,1940702.0,16734.0,8848.0,14362.0,47.0,N,0.6160423087599918
11739,1983221,20200908,FL,5274993.0,16024332.0,60603044.0,14231952.0,14785188.0,7782552.0,9946949.0,9342729.0,2940987.0,932146.0,440560.0,112180.0,87801.0,46746641.0,1372706.0,199981.0,650092.0,1823.0,S,0.7523398980953622
11740,1983222,20200908,GA,2517833.0,8001642.0,31298501.0,6432572.0,7399614.0,3852111.0,5164082.0,5152207.0,2039233.0,683360.0,399090.0,122933.0,53299.0,22848379.0,1082450.0,176232.0,285350.0,1543.0,S,0.7606503176251667
11741,1983223,20200908,HI,410351.0,1010140.0,3470451.0,942631.0,934288.0,394581.0,486212.0,620060.0,66007.0,13702.0,7046.0,2235.0,3689.0,2757712.0,20748.0,5924.0,9959.0,104.0,W,0.711120309808369
11742,1983224,20200908,ID,445895.0,1308313.0,4672892.0,1065262.0,1241968.0,571409.0,679910.0,651597.0,256054.0,113858.0,69787.0,15811.0,7236.0,3558549.0,183645.0,23047.0,33741.0,74.0,W,0.745814065378792
11743,1983225,20200908,IL,3532834.0,9208246.0,39528116.0,9411771.0,9579510.0,4573824.0,5936174.0,6348100.0,2445088.0,683821.0,369786.0,104420.0,75622.0,29501279.0,1053607.0,180042.0,254281.0,1392.0,M,0.7227209938246993
11744,1983226,20200908,IN,1635072.0,5056806.0,21675407.0,4845993.0,5319383.0,2637978.0,3340593.0,3483962.0,1267016.0,459207.0,234881.0,53532.0,32862.0,16143947.0,694088.0,86394.0,100780.0,386.0,M,0.755663208444625
11745,1983227,20200908,IA,805160.0,2350985.0,9376407.0,2110338.0,2403796.0,1030460.0,1282304.0,1445817.0,635189.0,273168.0,152310.0,29346.0,13679.0,6826898.0,425478.0,43025.0,69139.0,455.0,M,0.7448913151962283
11746,1983228,20200908,KS,768641.0,2142864.0,8712339.0,2075999.0,2263962.0,976628.0,1208007.0,1276533.0,509844.0,216030.0,135465.0,33260.0,16611.0,6524596.0,351495.0,49871.0,46914.0,0.0,M,0.7359987360488819
11747,1983229,20200908,KY,1120801.0,3347601.0,14535083.0,3105311.0,3551946.0,1828869.0,2325354.0,2281274.0,855962.0,336835.0,183922.0,46524.0,19086.0,10811480.0,520757.0,65610.0,53319.0,255.0,S,0.7491718515925828
11748,1983230,20200908,LA,1030853.0,3629125.0,15419555.0,3613695.0,3654076.0,1878408.0,2499234.0,2252370.0,856159.0,427823.0,182637.0,38068.0,17085.0,11645413.0,610460.0,55153.0,154329.0,256.0,S,0.7787858655126698
11749,1983231,20200908,ME,355711.0,982693.0,3956005.0,798796.0,942931.0,483629.0,612156.0,688398.0,276982.0,101566.0,39299.0,6492.0,5756.0,2837512.0,140865.0,12248.0,4713.0,12.0,N,0.7342274828825974
11750,1983232,20200908,MD,1627675.0,4415043.0,17138428.0,3779272.0,3889765.0,2000215.0,2749868.0,3018202.0,1160296.0,344341.0,129419.0,37430.0,29620.0,12419120.0,473760.0,67050.0,113239.0,356.0,N,0.7306385967374284
11751,1983233,20200908,MA,2108826.0,4793323.0,23091044.0,5507108.0,5904905.0,2774940.0,3444929.0,3597913.0,1301992.0,375966.0,99928.0,25986.0,57377.0,17631882.0,475894.0,83363.0,122962.0,171.0,N,0.6944682011356174
11752,1983234,20200908,MI,2661710.0,7334205.0,28439487.0,6169792.0,6631774.0,3467055.0,4536138.0,4751832.0,1773940.0,650989.0,329965.0,74609.0,53393.0,20804759.0,980954.0,128002.0,118902.0,499.0,W,0.7337202247117948
